1352,BOCACCIO,RICARDO,11058021,8, 4.2076076559258392E+004,TRUE
1353,SANDOVAL,GUSTAVO,24283024,2, 1.3826168590396876E+004,TRUE
1354,NARVAEZ,SEBASTIAN,17657092,1, 3.7983353459849954E+004,TRUE
1355,ESPINDOLA,NATALIA,14089078,7, 3.5143560678458540E+004,TRUE
1356,POMPOZZI,CAROLINA,16147016,12, 4.2931371501944028E+004,TRUE
1357,BOERO,SILVIA,26668053,5, 3.1680872643677052E+004,TRUE
1358,GIMENEZ,ELIZABETH,28756092,5, 1.0157115907127736E+004,TRUE
1359,ULRICH,FATIMA,28195075,7, 3.4096386545048095E+004,TRUE
1360,BOCCIO,NATALIA,21984060,6, 3.0318322017181898E+004,TRUE
1361,ELESPONTO,SEBASTIAN,18298576,12, 4.4947757263316074E+004,TRUE
1362,LORETO,HERNAN,23843035,4, 4.4014529132808791E+004,TRUE
1363,CANABAL,LEONARDO,11829006,4, 3.8666746424413053E+004,TRUE
1364,PEREZ,ELIAS,30075566,14, 2.7097997158418642E+004,TRUE
1365,CORDOBA,NICOLAS,34587517,3, 6.2427080396534875E+003,TRUE
1366,TOSSIO,BOGADO,20410503,7, 4.6425398216325557E+004,TRUE
1367,ENCINA,LUCIANO,11496019,4, 2.3024157512055244E+004,TRUE
1368,PIGNI,NELSON,20522505,12, 1.2929879496260546E+003,TRUE
1369,PACHER,MARCOS,25069031,2, 3.2176317774830153E+004,TRUE
1370,ALARCON,EMILIANO,16720021,7, 1.9855145592010813E+004,TRUE
1371,RODRIGUEZ,CARLOS,30760528,2, 7.2187763390277978E+003,TRUE
1372,ZORZABAL,NICOLAS,26093098,3, 1.2733098402015399E+004,TRUE
1373,CLASSEN,NATALIA,11439532,3, 2.1371268957105931E+003,TRUE
1374,OVIDIO,TAMARA,20698542,9, 2.2116519151339773E+004,TRUE
1375,LAPALMA,LUCIANA,13257506,14, 3.7653945643288782E+004,TRUE
1376,ECHEVERRIA,MELISA,21237583,1, 3.7949249987710733E+004,TRUE
1377,ROTHAR,VALENTIN,33430516,15, 4.8890773236697074E+004,TRUE
1378,PACIENZA,VALERIA,25605015,11, 3.1515071373397950E+004,TRUE
1379,MANSILLA,YAMILA,13648054,3, 2.4694266319416929E+004,TRUE
1380,POTANSKI,ESTEFANIA,11084521,13, 3.8342874514210504E+004,TRUE
1381,AGUIAR,YOHANA,21433037,10, 4.5108145488152513E+004,TRUE
1382,PONS,AGUSTIN,12800542,3, 2.5125458162577590E+004,TRUE
1383,CRESPO,YANINA,12043579,5, 2.2088538088526111E+003,TRUE
1384,SEIJA,SANTIAGO,29234578,6, 2.3578731717853341E+004,TRUE
1385,VANIER,SEBASTIAN,25562008,13, 3.1773694526406238E+004,TRUE
1386,IHITZ,SEBASTIAN,32385097,15, 4.9619706480339635E+004,TRUE
1387,MORENO,MYRNA,16575015,12, 4.7280413122754544E+004,TRUE
1388,BALLON,SEBASTIAN,34533529,15, 7.7470242132057901E+003,TRUE
1389,BUZATTO,ESTEBAN,10879558,9, 4.8207732125160750E+004,TRUE
1390,MALACALZA,SOFIA,33059574,5, 4.9949041203055531E+004,TRUE
1391,BORELLI,SOFIA,21076071,6, 1.4086881186901359E+004,TRUE
1392,PERALTA,HECTOR,11175083,12, 4.2436425719063263E+004,TRUE
1393,SILVA,ESTEFANIA,34407576,2, 4.8534343343942193E+004,TRUE
1394,NIEVES,CLAUDIO,22464508,4, 5.4725067282908130E+003,TRUE
1395,CASTRO,EMILIANO,30914593,8, 3.3377725017113844E+004,TRUE
1396,DEFELIPPE,AILEN,11812030,5, 4.8613368112507276E+004,TRUE
1397,BORGHI,CRISTIAN,18773028,5, 9.4237160465342458E+003,TRUE
1398,CAMARANO,BELEN,29151041,11, 9.7936284818835557E+003,TRUE
1399,LEGUIZA,ALAN,24422012,6, 3.9968936743354192E+004,TRUE
1400,VENTURA,AIXA,26139599,10, 2.0614940311178798E+004,TRUE
1401,IBARRA,AGUSTINA,16372519,10, 2.2345820492212661E+004,TRUE
1402,RIVERO,DAIANA,31744003,7, 4.1908983070976101E+004,TRUE
1403,RAMIREZ,EMILIANO,11385501,6, 2.5029894256522879E+004,TRUE
1404,GIGLIO,SOFIA,14011056,7, 2.5743634547853842E+004,TRUE
1405,ORTEGA,AGUSTINA,29649586,1, 1.1794383884712588E+003,TRUE
1406,BORDON,DANIELA,26894589,8, 4.0883737205904210E+004,TRUE
1407,FAGNANI,MAXIMILIANO,32534543,2, 2.7410409548024181E+003,TRUE
1408,BONFANTI,ANALIA,32042517,12, 3.7709440060242312E+004,TRUE
1409,PRIANO,LEANDRO,11973031,13, 1.9214917756880401E+004,TRUE
1410,RONCA,ANAHI,26054511,9, 1.2402116556545720E+004,TRUE
1411,BOCCO,ANABELLA,30528062,3, 2.2392353839528514E+004,TRUE
1412,BOBECIK,FLORENCIA,28850092,1, 2.8631760951642878E+004,TRUE
1413,VERA,CECILIA,11012592,4, 1.4397434342417400E+004,TRUE
1414,LESCANO,ELIAS,11128553,3, 2.1091536380307749E+004,TRUE
1415,BONACCURSO,FRANCISCO,26981525,14, 4.4866298687227769E+004,TRUE
1416,BOERO,JULIAN,34284041,3, 4.5681416292014997E+004,TRUE
1417,MOYANO,ALEJANDRO,11696009,1, 5.4217474917613436E+003,TRUE
1418,PAGADIZABAL,ELIZABETH,13223503,4, 4.5060421427075285E+004,TRUE
1419,GALARZA,ELIAS,31315587,15, 2.3789437789469957E+004,TRUE
1420,BRUERA,JAVIER,31547566,5, 4.0950252805563388E+004,TRUE
1421,GUALDONI,DANIELA,24158508,2, 4.9779328243594617E+004,TRUE
1422,BRUSSA,GISELA,19370076,15, 7.5584901287502144E+003,TRUE
1423,OJEDA,EMILCE,23082575,14, 2.7761343529195990E+004,TRUE
1424,CASALONE,ALEJANDRA,29656553,1, 1.0162996071724454E+004,TRUE
1425,GUTIERREZ,VALERIA,18030588,2, 3.8262505848046159E+004,TRUE
1426,BUSTAMANTE,NESTOR,15483073,2, 1.3854609447957017E+004,TRUE
1427,MOORLAG,GABRIEL,11865599,8, 2.3411631677448051E+004,TRUE
1428,PERRIERE,FERNANDO,14622568,2, 4.9232208710697945E+004,TRUE
1429,KOVAL,DAVID,15260052,6, 1.8768233480789000E+004,TRUE
1430,FILGUEIRA,MARTIN,19350076,4, 4.2970503517179517E+004,TRUE
1431,RAMIREZ,CARLOS,24718543,13, 1.7628580634419341E+003,TRUE
1432,SANCHEZ,DANIEL,18331590,13, 1.6782517407921609E+004,TRUE
1433,RUSCONI,JAVIER,26065034,4, 2.2787539539746009E+004,TRUE
1434,RUSSO,FERNANDO,21255063,11, 3.8045688601699425E+004,TRUE
1435,COLANERI,NICOLAS,21587094,12, 4.4100069276436232E+004,TRUE
1436,FREDES,LUCIA,13657518,2, 8.0741507733981125E+003,TRUE
1437,LESCANO,OLGA,31843054,8, 3.4768660682128044E+004,TRUE
1438,BONINO,MARIA,14174512,13, 4.2131765594602795E+004,TRUE
1439,BOURDET,CARLA,26119043,13, 3.0618877054702723E+004,TRUE
1440,KERBS,GISELA,18337006,9, 1.9729947016215883E+003,TRUE
1441,CABRERA,ERICA,16155515,9, 1.4827534929447109E+004,TRUE
1442,BOURLOT,CARINA,21276541,12, 3.9628416903246427E+004,TRUE
1443,FILGUEIRA,PAULA,23462030,5, 3.0888102884896332E+004,TRUE
1444,MINUTTI,FLAVIA,20329029,2, 2.5123085903625004E+004,TRUE
1445,SARMIENTO,CAROLINA,33096082,4, 3.7152927247972926E+004,TRUE
1446,BOZZARO,DELGUI,12838531,8, 2.0640767882672604E+004,TRUE
1447,BRITTES,NOELIA,26556049,12, 3.2539958596073091E+004,TRUE
1448,OSCARES,ALBERTO,15488587,8, 1.6477292340001324E+004,TRUE
1449,HAUSCH,SEBASTIAN,21871563,14, 2.4630457063516136E+004,TRUE
1450,BREITENBERGER,AGOSTINA,11749044,6, 4.4819271388395922E+004,TRUE
1451,BULACIO,EUGENIA,22299530,6, 5.0213859530626796E+003,TRUE
1452,GALLO,NERINA,14160042,11, 1.2410107744727284E+003,TRUE
1453,RIVAS,CAROLINA,21194000,12, 2.0312401805246016E+004,TRUE
1454,GULDEN,KARINA,27768520,1, 5.4319348255873192E+003,TRUE
1455,DI,CAROLINA,20007030,9, 4.6413888090462424E+003,TRUE
1456,CAMINATA,VANESA,22710036,7, 6.9212793651649263E+003,TRUE
1457,GOMEZ,ABIGAIL,15323538,8, 4.7735636719548609E+004,TRUE
1458,REYNOSO,IVANA,20356089,6, 3.0226051962496946E+004,TRUE
1459,SAORETTI,ELIANA,30597553,13, 3.4224062440130394E+004,TRUE
1460,GUERIN,CINTIA,24208024,6, 2.2113390694311820E+004,TRUE
1461,YBANEZ,VIVIANA,19340005,5, 2.7325209213922732E+004,TRUE
1462,LEDESMA,LAURA,15474547,7, 2.4061160887693288E+004,TRUE
1463,BACIGALUPO,RUTH,33509556,9, 1.0096664033762412E+004,TRUE
1464,CUFRE,SONIA,33099092,4, 3.5609290092756040E+004,TRUE
1465,LAGUNA,ROMINA,11883542,5, 2.2988289430987090E+004,TRUE
1466,LEZCANO,SABRINA,23441018,6, 4.2493433715673862E+004,TRUE
1467,FRANCIA,CANDELA,14543095,10, 6.1868243411632720E+003,TRUE
1468,RUPP,NATALIA,24690011,1, 1.0826602951365756E+004,TRUE
1469,MAZAL,RAQUEL,24000033,12, 2.5990692323018564E+004,TRUE
1470,VERA,NATALIA,26770038,1, 1.2454647903861478E+004,TRUE
1471,RIVERO,CECILIA,15253508,11, 4.3238028575155884E+004,TRUE
1472,BORIONI,VICTORIA,10093068,15, 6.5630854313196614E+003,TRUE
1473,BRAMUEL,MIRIAM,18755534,14, 3.1627187245174311E+004,TRUE
1474,BRAHIN,DAIANA,11653528,12, 2.4399497838170268E+004,TRUE
1475,CAMARATTA,VIRNA,11968588,3, 4.0036042228449602E+004,TRUE
1476,FIORITO,SANDRA,15639024,4, 4.8814787153517595E+004,TRUE
1477,CAMODECO,MIRIAM,13339513,4, 9.2603562379700597E+003,TRUE
1478,BOROVSKY,EMMANUEL,30582574,7, 5.0488617490846664E+003,TRUE
1479,BONESI,JUDIT,33968503,8, 1.3247869182976196E+004,TRUE
1480,IRIARTE,JAQUELINE,12762568,3, 2.5191666794986464E+004,TRUE
1481,LEANZA,NICOLAS,18833063,5, 2.7821592355284141E+004,TRUE
1482,BIGONI,YANINA,12815580,8, 2.8725192527273670E+004,TRUE
1483,DANCHUK,SABRINA,23259044,11, 1.8916143553357106E+004,TRUE
1484,DE,MARIA,14081078,14, 4.8703213573522400E+004,TRUE
1485,KUBISZYN,MARIA,13808581,11, 2.5008682659553597E+004,TRUE
1486,ESQUIVEL,ANA,10545012,4, 1.9558432958906982E+004,TRUE
1487,RAMIREZ,DANIELA,18469567,12, 1.6797250688603381E+004,TRUE
1488,BOSON,CRISTIAN,28552070,6, 4.6468812238059472E+003,TRUE
1489,DIAZ,MATIAS,33327037,14, 4.0944005129636731E+004,TRUE
1490,GUTIERREZ,JORGE,18113077,12, 4.0983972663564608E+004,TRUE
1491,LUMBRERAS,ABEL,16840082,12, 3.3251693277971353E+004,TRUE
1492,CISNEROS,VANESA,24596585,6, 3.2958025208236650E+003,TRUE
1493,LUCAS,RODRIGO,29506082,7, 7.8936910314145498E+003,TRUE
1494,GALAZZO,EDUARDO,34606555,3, 3.6328071358910063E+004,TRUE
1495,ESTECHE,HUGO,26016586,13, 2.5002857205771143E+004,TRUE
1496,PELICHERO,OMAR,14123032,13, 2.8135683840936748E+004,TRUE
1497,BUFFAGNA,JOSE,32462516,1, 3.9945783274582122E+004,TRUE
1498,CALANDRELLI,SEBASTIAN,14588061,14, 1.9238906957691303E+004,TRUE
1499,BRUNAGA,COIRADAS,29556505,15, 2.5068743963865563E+003,TRUE
1500,WINKLER,JUAN,19920572,15, 3.0286279754757416E+004,TRUE
1501,BREITE,DIEGO,11730555,8, 2.7799755052081309E+004,TRUE
1502,MACIEL,MARIO,18843573,14, 4.7538569432449527E+004,TRUE
1503,BORGO,ROLANDO,28258515,15, 3.5822811939363135E+004,TRUE
1504,LANZILLOTA,JAIME,11396082,6, 4.3044397290027002E+004,TRUE
1505,GELABERT,DAIANA,30917046,7, 1.4048884818113875E+003,TRUE
1506,KUXHAUS,MARIANELA,31956092,5, 9.9993930515816901E+003,TRUE
1507,GARCIA,YESICA,11112008,3, 3.3895793949475046E+003,TRUE
1508,DOP,NATALIA,12642034,12, 1.8769180183529388E+003,TRUE
1509,GUALDONI,FLAVIA,15543504,10, 4.6924156419727951E+004,TRUE
1510,TONOLI,MARIA,26474596,15, 4.4417221876050811E+004,TRUE
1511,PALLEIRO,MARIA,31093507,9, 3.1800983201169875E+004,TRUE
1512,BOLLINI,DELIA,21209528,14, 4.7119007732336642E+004,TRUE
1513,CALVA,NATALIA,15925526,7, 2.8759864575678715E+004,TRUE
1514,MICHELON,AGUSTINA,19714097,11, 2.8587010071482277E+004,TRUE
1515,BONAVITA,MARIA,31909530,8, 4.3375845588638913E+004,TRUE
1516,BOUVIER,MARIA,13784537,1, 2.2159855597391725E+004,TRUE
1517,BRESSAN,MARIA,34402502,5, 4.8912864894788945E+004,TRUE
1518,MAZZOCCHI,MARIA,30227515,3, 2.2626435297664022E+004,TRUE
1519,FAINA,MARIA,19020579,7, 3.9574996558845742E+004,TRUE
1520,MANCINI,MARIA,27399583,13, 3.2789706081985263E+004,TRUE
1521,BRAYOTTA,MARIA,18257552,4, 3.5870532074261922E+004,TRUE
1522,SOSA,MARIA,25922593,13, 8.3013493081415072E+003,TRUE
1523,GARCIA,MARIA,22580544,6, 8.1700196827219333E+003,TRUE
1524,PAIVA,MARIA,18605099,15, 3.7986237154218368E+004,TRUE
1525,IGLESIAS,MARIA,31026051,2, 3.9479268464624882E+004,TRUE
1526,ECKERDT,VALERIA,10006578,6, 1.8503095942488406E+004,TRUE
1527,BRUNETTI,PAOLA,30158008,12, 4.4033750470438972E+004,TRUE
1528,LAIN,ERIKA,11439550,11, 2.4058506827576784E+004,TRUE
1529,PERRIER,ZALAZAR,29080545,7, 1.5204645853219787E+004,TRUE
1530,BURGHETTI,RICARDO,22990080,3, 2.1460172222765861E+004,TRUE
1531,RODRIGUEZ,GONZALO,25923048,2, 4.7839534969995730E+003,TRUE
1532,CEJAS,MATIAS,18939009,14, 1.9571853494309820E+004,TRUE
1533,PUGLIESSE,SERGIO,19194057,10, 1.6955948278653901E+004,TRUE
1534,MATTOS,LUCAS,21032581,1, 3.2483437606780091E+004,TRUE
1535,GIRAUD,DAMIAN,10909094,7, 3.2004099482544232E+004,TRUE
1536,BRIATORE,EMILIANO,29754091,11, 1.3758706018083030E+004,TRUE
1537,GORA,MATIAS,14972079,11, 1.2362397948109778E+004,TRUE
1538,VARELA,MARTIN,30799558,10, 5.0159909330736846E+003,TRUE
1539,CORTESE,CLAUDIO,25840584,7, 2.0716909348251764E+004,TRUE
1540,PROS,NICOLAS,14024044,14, 1.0717462458299473E+004,TRUE
1541,ACOSTA,NICOLAS,28025078,2, 2.3374181424323702E+004,TRUE
1542,LOPEZ,FACUNDO,34650557,9, 2.6818635095964652E+004,TRUE
1543,MUSSO,LUCIANO,11349064,5, 1.1179704251668183E+004,TRUE
1544,HAYEZ,KARLIC,10008580,8, 1.1780564331164118E+004,TRUE
1545,PEREYRA,DARIO,15835084,14, 3.4007805015673628E+004,TRUE
1546,PEREZ,NESTOR,21231594,11, 2.9998604603014654E+004,TRUE
1547,ROLANDELLI,VALERIA,22808093,3, 4.1325837467494188E+004,TRUE
1548,GAMARRA,YESICA,27334049,15, 1.8530192124243826E+004,TRUE
1549,BRANCATTO,CARLA,22333542,13, 4.8854373229633318E+004,TRUE
1550,MORALES,MIRLA,21901555,7, 2.2585848352094414E+004,TRUE
1551,ALALL,SILVINA,20213573,13, 4.4038220374126220E+004,TRUE
1552,LOPEZ,HERNAN,14782040,8, 3.2464940091117751E+004,TRUE
1553,CABALLERO,MATIAS,26587535,5, 3.6353168665813049E+004,TRUE
1554,SACCANI,FABIANA,29901027,12, 3.6793700733886799E+004,TRUE
1555,BRAVO,MANZI,16156567,12, 3.2333036423016340E+004,TRUE
1556,CAMARA,ROBERTO,26144551,13, 1.8257754285435192E+004,TRUE
1557,CIRULLI,IGNACIO,13589585,11, 4.5931628343569348E+004,TRUE
1558,GALEANO,RAUL,11512045,2, 4.5050657313876320E+004,TRUE
1559,MOJICA,VICTORIA,11784071,8, 4.6948089443487348E+004,TRUE
1560,PETROCELLI,MARIELA,26681588,10, 4.5393129068307811E+004,TRUE
1561,BUSCALIA,LUIS,26174543,12, 3.3070498395339120E+004,TRUE
1562,BORQUEZ,DIEGO,34255524,13, 1.5924085571354954E+004,TRUE
1563,MORENO,MARTINO,16656026,11, 3.0906313636969309E+004,TRUE
1564,GONZALEZ,YANEL,31457001,10, 4.8809859384505544E+004,TRUE
1565,BLANQUE,MARIA,22266515,6, 1.9585940796000883E+004,TRUE
1566,GOMEZ,MARIA,25185528,3, 4.2151369329190347E+004,TRUE
1567,BORGHETTI,CARLA,21245585,13, 1.4481495829988271E+004,TRUE
1568,GAMARRA,MARIA,28221050,8, 7.4558801387564745E+003,TRUE
1569,ORLANDO,MARIA,21867565,15, 1.4454374709314201E+004,TRUE
1570,BORI,MAYRA,21954535,2, 1.6699038753018482E+004,TRUE
1571,GARCIA,MARIA,30888016,4, 2.2094661719670985E+004,TRUE
1572,LUGO,MARIA,30085071,7, 2.9011032753109699E+004,TRUE
1573,LAMARCA,MARIA,30879075,3, 4.8126793378982693E+004,TRUE
1574,HUNKA,MARIA,22798043,15, 2.9051132231263211E+004,TRUE
1575,BORDISSO,MARIA,22869553,13, 4.3559885136657627E+004,TRUE
1576,BRONCA,MARIA,16272552,1, 1.9001416879743338E+004,TRUE
1577,SERAGOZA,JUAN,24230581,10, 1.4483311933604302E+004,TRUE
1578,BOYKO,JUAN,22588503,9, 4.4304673884770833E+004,TRUE
1579,AYALA,JUAN,16499056,11, 4.9017655504820170E+004,TRUE
1580,CIAPPINI,LUCAS,28722064,10, 3.1676561168754939E+004,TRUE
1581,VERGARA,NICOLAS,21999015,4, 3.7474074724180857E+004,TRUE
1582,BOLLA,MATIAS,20645091,3, 3.5620669541928684E+004,TRUE
1583,GONZALEZ,CRISTIAN,19807597,11, 3.2338338667013915E+004,TRUE
1584,RAMOS,LEONARDO,29120018,4, 2.0013594975702697E+004,TRUE
1585,CORES,MAURICIO,11251035,14, 6.4332559576546773E+003,TRUE
1586,LEGRAS,LAURA,33768530,9, 2.5310252106042579E+004,TRUE
1587,ENTREOLIVANO,ADRIANA,21245032,15, 3.7211341814885847E+004,TRUE
1588,MANSILLA,MONICA,15190510,4, 4.6343349670855561E+004,TRUE
1589,JAIME,ANALIA,19397029,8, 1.3409482875822810E+004,TRUE
1590,TABOCCHINI,SILVANA,27503516,4, 2.1329975623905892E+004,TRUE
1591,BARALLE,NATALIA,30281029,9, 4.9976923181444174E+004,TRUE
1592,SOSA,MAIRA,18450012,11, 3.6627946182335028E+004,TRUE
1593,PUZZO,SAMANTA,24745569,7, 3.8648114496883471E+004,TRUE
1594,SALVETTI,CELESTE,20397558,12, 2.8682845500423573E+004,TRUE
1595,MOLINA,RAMIRO,33484515,8, 4.4661874327524565E+003,TRUE
1596,ALCALAZ,GERARDO,34905013,12, 3.2564112324680202E+004,TRUE
1597,HERRERA,LEANDRO,11122500,13, 2.3564193869809154E+004,TRUE
1598,DOVALE,FRANCO,15309031,9, 3.6057833436571062E+004,TRUE
1599,QUINTANO,CLAUDIO,34250041,6, 1.806260,TRUE
